WKT,nama,deskripsi
"POLYGON ((106.7741905 -6.3030704, 106.7796837 -6.3150139, 106.8085228 -6.3163788, 106.8044029 -6.3307107, 106.8232857 -6.3419711, 106.8383919 -6.3528901, 106.8589912 -6.3532313, 106.8754707 -6.3689269, 106.8960701 -6.3723389, 106.8919502 -6.3419711, 106.888517 -6.3126252, 106.8909203 -6.2999991, 106.9056831 -6.2928328, 106.9146095 -6.2849839, 106.9139229 -6.2740635, 106.9111763 -6.2580238, 106.9111763 -6.2399358, 106.9111763 -6.2324274, 106.9224669 -6.2273271, 106.940148 -6.2263033, 106.9482161 -6.2203305, 106.949761 -6.2095794, 106.9459845 -6.1995107, 106.9343115 -6.1853459, 106.9202353 -6.1829567, 106.9408346 -6.1858579, 106.9416929 -6.1568446, 106.9344832 -6.1312433, 106.9224669 -6.1119562, 106.9221235 -6.1095666, 106.907189 -6.1093959, 106.8958593 -6.113151, 106.8958593 -6.1221972, 106.8937994 -6.1329501, 106.8816115 -6.1259522, 106.8830277 -6.1097373, 106.8629433 -6.1124682, 106.8523003 -6.1134924, 106.8406273 -6.1145165, 106.8377091 -6.1153699, 106.8109299 -6.1250988, 106.7827774 -6.1250988, 106.7559982 -6.1250988, 106.7264725 -6.1107614, 106.7264725 -6.1363637, 106.7257858 -6.1677675, 106.7278458 -6.1896125, 106.7230393 -6.1909778, 106.7041565 -6.2039478, 106.7237259 -6.2073609, 106.7192627 -6.222037, 106.7326523 -6.2244261, 106.7439819 -6.2332998, 106.7477585 -6.2507055, 106.7570282 -6.2619676, 106.7628647 -6.2814199, 106.7683579 -6.2964352, 106.7741905 -6.3030704))",Jakarta,
