Code,Name,Latitude,Longitude,Google Place ID
34.02,Kab. Bantul,-7.9190169,110.3785438,ChIJn1PcbMdVei4RALxS43Z6AgM
34.03,Kab. Gunungkidul,-8.0305091,110.6168921,ChIJl9jDk6azey4RELxS43Z6AgM
34.01,Kab. Kulon Progo,-7.8266798,110.1640846,ChIJXS6HtFTlei4R8LtS43Z6AgM
34.04,Kab. Sleman,-7.7325213,110.402376,ChIJSRJnxeFeei4RILxS43Z6AgM
34.71,Kota Yogyakarta,-7.8013672,110.3647568,ChIJxWtbvYdXei4RcU9o09Q_ciE
